id,ad_ry_mean,md_ry_mean,bt_ry_mean
3142,499,544,504
3143,837,854,826
3144,358,356,373
3145,442,462,443
3146,813,842,796
3147,663,684,689
3148,256,257,274
3149,271,274,267
3150,484,422,482
3151,491,468,506
3152,577,581,583
3153,1805,1757,1761
3154,231,231,235
3155,769,662,680
3156,182,185,180
3157,1917,1810,1891
3158,304,302,308
3159,1424,1418,1439
3160,1122,1111,1108
3161,1383,1442,1464
3162,315,334,332
3163,352,381,379
3164,300,307,308
3165,379,342,362
3166,113,109,107
3167,307,304,319
3168,294,281,297
3169,26,17,24
3170,37,23,40
3171,67,46,62
3172,28,19,26
3173,67,55,68
3174,184,155,202
3175,418,362,393
3176,189,125,197
3177,61,49,62
3178,46,29,49
3179,123,106,129
3180,44,29,47
3181,344,290,347
3182,164,121,170
3183,46,37,46
3184,72,62,76
3185,94,86,99
3186,28,17,30
3187,111,80,132
3188,43,26,42
3189,55,50,64
3190,101,73,100
3191,709,660,636
3192,236,243,230
3193,110,121,123
3194,722,638,636
3195,651,688,670
3196,375,378,365
3197,612,669,584
3198,123,148,121
3199,1243,1394,1258
3200,147,170,154
3201,1525,1555,1512
3202,262,253,248
3203,421,458,398
3204,389,430,391
3205,1349,1429,1421
3206,345,347,322
3207,337,353,319
3208,553,522,508
3209,296,305,284
3210,241,234,223
3211,233,242,219
3212,112,124,111
3213,310,278,304
3214,190,181,180
3215,98,99,98
3216,288,270,305
3217,370,345,368
3218,234,246,244
3219,365,336,350
3220,90,89,85
3221,578,576,574
3222,113,109,112
3223,788,763,768
3224,152,160,139
3225,222,217,206
3226,213,202,210
3227,688,669,685
3228,288,281,294
3229,211,218,213
3230,245,231,247
3231,163,160,165
3232,126,132,120
3233,135,139,131
3234,74,74,73
3235,632,608,640
3236,286,291,302
3237,126,136,128
3238,864,912,892
3239,494,477,529
3240,285,283,289
3241,482,534,501
3242,160,170,158
3243,1004,1059,998
3244,163,178,174
3245,1008,1035,1080
3246,193,210,202
3247,319,324,324
3248,331,361,342
3249,907,933,923
3250,394,400,400
3251,269,277,273
3252,372,372,397
3253,303,301,311
3254,203,213,202
3255,239,243,251
3256,122,136,132
3257,120,127,129
3258,52,51,49
3259,32,37,32
3260,98,108,112
3261,128,116,124
3262,72,75,71
3263,172,161,166
3264,29,30,28
3265,224,209,197
3266,38,41,37
3267,306,300,285
3268,50,49,49
3269,78,77,87
3270,56,57,59
3271,302,299,272
3272,72,73,70
3273,63,67,67
3274,55,54,55
3275,61,65,56
3276,36,37,34
3277,56,55,56
3278,25,33,26
3279,576,513,545
3280,219,220,214
3281,164,184,159
3282,460,419,504
3283,559,573,592
3284,235,236,223
3285,599,582,587
3286,150,156,142
3287,857,872,860
3288,136,137,126
3289,992,966,1016
3290,251,258,246
3291,499,488,485
3292,421,425,408
3293,1064,1012,1052
3294,378,391,372
3295,336,375,357
3296,267,271,267
3297,428,430,423
3298,179,174,173
3299,299,301,304
3300,174,184,161
3301,351,340,333
3302,161,167,164
3303,114,126,119
3304,240,242,244
3305,281,313,298
3306,220,226,230
3307,435,428,421
3308,105,111,105
3309,604,599,591
3310,106,104,103
3311,630,630,637
3312,184,182,181
3313,283,299,292
3314,252,265,254
3315,664,655,645
3316,264,270,258
3317,230,243,242
3318,217,214,210
3319,143,148,143
3320,89,88,82
3321,122,124,115
3322,83,75,85
3323,491,493,491
3324,207,202,209
3325,166,151,159
3326,799,812,817
3327,495,501,486
3328,305,315,296
3329,503,508,488
3330,116,107,117
3331,1068,1058,1036
3332,150,146,145
3333,791,786,784
3334,218,213,218
3335,420,396,409
3336,366,359,348
3337,760,756,736
3338,434,446,433
3339,371,381,385
3340,246,237,263
3341,410,391,391
3342,179,165,168
3343,226,220,219
3344,135,135,141
3345,646,616,645
3346,254,249,249
3347,81,88,80
3348,642,597,665
3349,531,593,597
3350,381,398,399
3351,538,602,554
3352,77,85,74
3353,1381,1471,1432
3354,165,192,174
3355,1164,1032,1223
3356,215,213,219
3357,453,519,460
3358,392,439,408
3359,1364,1275,1419
3360,319,319,337
3361,378,450,433
3362,360,355,378
3363,289,296,268
3364,257,246,261
3365,207,197,199
3366,89,100,87
3367,225,228,223
3368,534,488,515
3369,186,206,204
3370,86,102,94
3371,374,369,395
3372,443,492,467
3373,1338,1308,1483
3374,459,435,464
3375,2249,2097,2363
3376,834,812,897
3377,806,797,832
3378,422,395,453
3379,590,585,659
3380,2114,2082,2266
3381,522,526,481
3382,259,283,281
3383,395,448,459
3384,393,382,397
3385,569,544,567
3386,125,128,125
3387,485,467,515
3388,544,508,527
3389,486,449,474
3390,217,190,211
3391,271,256,259
3392,96,76,93
3393,482,467,484
3394,264,265,272
3395,674,587,679
3396,161,149,161
3397,166,157,168
3398,116,96,106
3399,945,875,919
3400,220,211,241
3401,479,429,449
3402,476,425,452
3403,511,476,510
3404,156,163,163
3405,261,256,290
3406,176,165,186
3407,101,87,101
3408,114,106,108
3409,508,465,492
3410,106,94,109
3411,231,256,259
3412,159,168,144
3413,70,67,63
3414,87,93,90
3415,159,161,173
3416,145,137,134
3417,312,291,293
3418,66,64,61
3419,86,85,78
3420,37,38,37
3421,424,421,408
3422,73,73,69
3423,204,215,211
3424,205,193,184
3425,272,231,256
3426,72,71,65
3427,145,142,136
3428,63,64,60
3429,48,47,46
3430,62,67,68
3431,136,146,137
3432,45,47,42
3433,141,140,138
3434,97,91,93
3435,108,115,106
3436,551,524,506
3437,320,326,309
3438,234,220,217
3439,751,756,712
3440,227,201,201
3441,1500,1458,1507
3442,355,342,373
3443,871,923,879
3444,306,294,278
3445,576,569,524
3446,307,321,321
3447,715,768,725
3448,531,515,487
3449,441,426,411
3450,700,709,691
3451,373,354,358
3452,335,308,313
3453,163,163,151
3454,136,130,136
3455,135,139,134
3456,296,288,300
3457,414,396,405
3458,515,482,489
3459,477,492,467
3460,184,166,180
3461,652,620,613
3462,287,257,270
3463,1544,1502,1540
3464,301,275,286
3465,480,455,465
3466,212,191,201
3467,818,775,751
3468,535,509,530
3469,478,480,466
3470,839,816,827
3471,419,392,421
3472,291,287,302
3473,640,606,603
3474,333,302,312
3475,354,353,362
3476,360,343,357
3477,55,52,53
3478,92,87,98
3479,89,68,91
3480,50,46,44
3481,129,117,132
3482,101,87,108
3483,131,130,152
3484,74,54,77
3485,508,409,503
3486,111,104,116
3487,249,241,279
3488,122,106,123
3489,162,140,162
3490,162,138,174
3491,256,231,281
3492,106,98,107
3493,131,135,137
3494,115,105,126
3495,109,93,111
3496,61,51,62
3497,63,57,63
3498,75,56,69
3499,210,205,191
3500,281,278,253
3501,338,321,339
3502,216,231,191
3503,657,598,643
3504,625,579,559
3505,1861,1805,1879
3506,891,761,782
3507,7464,7541,7320
3508,1797,1709,1573
3509,1952,1938,1899
3510,1011,924,906
3511,1839,1655,1577
3512,1429,1352,1371
3513,1363,1323,1345
3514,880,859,841
3515,1522,1420,1425
3516,1109,1079,1015
3517,1593,1493,1464
3518,397,361,390
3519,303,271,276
3520,833,747,753
3521,169,188,176
3522,268,294,282
3523,299,315,304
3524,308,362,342
3525,385,400,386
3526,307,332,337
3527,763,793,854
3528,366,362,384
3529,2309,2279,2174
3530,259,273,248
3531,635,692,719
3532,258,265,254
3533,734,770,783
3534,891,860,936
3535,552,606,659
3536,743,800,859
3537,418,477,488
3538,365,383,423
3539,614,647,659
3540,151,157,166
3541,296,313,325
3542,411,479,462
3543,124,130,128
3544,320,332,339
3545,246,248,249
3546,133,124,130
3547,270,273,276
3548,338,332,348
3549,602,635,605
3550,279,292,287
3551,1796,1931,1894
3552,309,314,311
3553,822,892,842
3554,295,303,323
3555,579,593,588
3556,668,681,685
3557,723,812,783
3558,561,562,614
3559,355,375,364
3560,406,444,444
3561,386,396,386
3562,146,136,137
3563,231,224,237
3564,244,251,260
3565,123,85,134
3566,20,15,21
3567,27,19,28
3568,204,165,219
3569,39,28,39
3570,59,41,56
3571,284,278,282
3572,74,59,75
3573,775,736,730
3574,26,16,25
3575,314,298,321
3576,37,26,37
3577,236,173,228
3578,114,108,119
3579,271,263,282
3580,54,40,60
3581,40,32,43
3582,53,39,53
3583,116,109,106
3584,27,17,27
3585,34,25,36
3586,45,34,45
3587,131,130,131
3588,241,254,247
3589,130,125,128
3590,115,115,109
3591,277,268,282
3592,201,215,223
3593,505,471,518
3594,184,199,205
3595,2771,2577,2621
3596,306,283,315
3597,572,620,604
3598,198,223,234
3599,418,397,423
3600,377,343,377
3601,603,642,649
3602,400,382,442
3603,290,302,323
3604,520,498,535
3605,357,329,356
3606,143,151,147
3607,140,138,129
3608,195,183,205
3609,279,277,293
3610,119,121,119
3611,178,182,173
3612,425,376,396
3613,219,215,220
3614,256,245,265
3615,742,794,765
3616,307,327,314
3617,2196,2143,2243
3618,155,156,147
3619,829,834,854
3620,185,207,196
3621,717,713,715
3622,469,471,487
3623,998,1114,1177
3624,364,352,385
3625,357,369,375
3626,387,380,421
3627,860,894,905
3628,147,148,147
3629,213,220,214
3630,509,497,482
3631,241,235,222
3632,74,68,63
3633,55,52,51
3634,330,364,319
3635,224,226,220
3636,88,100,84
3637,214,217,211
3638,47,41,43
3639,321,315,305
3640,60,57,59
3641,219,211,204
3642,75,69,69
3643,113,125,112
3644,95,107,98
3645,108,110,101
3646,102,105,92
3647,127,134,110
3648,91,84,82
3649,104,100,97
3650,107,110,101
3651,111,120,105
3652,76,73,76
3653,42,37,51
3654,35,30,39
3655,28,21,28
3656,13,10,14
3657,64,48,64
3658,124,107,133
3659,174,136,190
3660,47,37,53
3661,173,126,217
3662,32,20,32
3663,211,163,247
3664,86,67,96
3665,122,99,136
3666,190,126,199
3667,218,190,250
3668,86,76,103
3669,71,63,79
3670,55,44,67
3671,34,25,36
3672,15,10,17
3673,32,26,33
3674,24,18,26
3675,12,14,14
3676,35,37,35
3677,25,30,24
3678,16,20,15
3679,44,56,47
3680,79,84,78
3681,198,187,197
3682,11,12,10
3683,48,49,49
3684,16,19,16
3685,161,188,183
3686,48,62,52
3687,101,108,110
3688,115,115,116
3689,164,168,168
3690,72,83,79
3691,107,136,125
3692,23,25,24
3693,39,36,40
3694,11,13,11
3695,33,48,40
3696,28,30,32
3697,147,130,144
3698,70,76,72
3699,64,48,58
3700,89,86,100
3701,281,261,252
3702,336,322,354
3703,383,361,401
3704,93,82,95
3705,655,635,606
3706,122,114,129
3707,1080,1097,1134
3708,247,251,263
3709,338,280,321
3710,743,678,734
3711,732,721,766
3712,216,205,223
3713,259,258,287
3714,242,252,257
3715,121,117,134
3716,172,172,177
3717,129,125,141
3718,86,68,93
3719,34,30,36
3720,94,91,97
3721,197,153,182
3722,28,23,27
3723,163,162,200
3724,111,104,117
3725,540,467,576
3726,330,300,338
3727,204,181,229
3728,149,133,151
3729,168,158,179
3730,80,68,86
3731,671,662,774
3732,313,288,340
3733,223,200,231
3734,74,64,72
3735,130,122,139
3736,125,117,133
3737,395,374,423
3738,53,52,60
3739,119,110,127
3740,255,217,248
3741,128,123,118
3742,116,122,132
3743,110,108,122
3744,116,114,114
3745,164,174,166
3746,338,339,352
3747,306,314,321
3748,104,105,119
3749,293,313,312
3750,91,95,91
3751,493,471,494
3752,215,209,230
3753,376,345,388
3754,494,469,513
3755,531,576,574
3756,176,182,201
3757,184,182,210
3758,134,143,153
3759,100,88,95
3760,84,85,83
3761,143,139,160
3762,74,77,77
3763,83,85,85
3764,132,134,147
3765,40,37,38
3766,33,29,31
3767,179,153,200
3768,179,146,202
3769,373,272,369
3770,60,53,55
3771,305,261,334
3772,111,117,125
3773,642,525,648
3774,151,126,159
3775,320,243,341
3776,348,243,318
3777,334,266,344
3778,121,121,146
3779,127,127,153
3780,171,140,194
3781,58,51,56
3782,99,93,96
3783,94,98,97
3784,59,55,58
3807,277,297,285
3808,229,229,253
3809,51,53,51
3810,64,60,65
3811,533,542,596
3812,502,504,544
3813,433,406,416
3814,58,57,57
3815,1231,1190,1242
3816,218,228,237
3817,954,906,884
3818,301,305,315
3819,392,379,381
3820,496,502,515
3821,773,704,691
3822,366,378,400
3823,339,372,361
3824,436,445,425
3825,112,118,111
3826,238,246,265
3827,132,136,130
3828,77,76,76
3829,203,225,211
3830,269,274,276
3831,171,174,166
3832,324,309,340
3833,389,436,417
3834,188,177,175
3835,484,483,485
3836,129,129,123
3837,844,831,834
3838,154,166,152
3839,438,385,419
3840,129,138,127
3841,441,441,415
3842,406,401,402
3843,298,261,294
3844,248,239,260
3845,295,305,308
3846,119,118,121
3847,220,201,209
3848,242,263,256
3849,206,201,204
3850,263,270,266
3851,119,130,133
3852,155,144,155
3853,108,93,100
3854,59,62,56
3855,325,340,308
3856,570,553,534
3857,514,500,485
3858,156,144,159
3859,580,585,514
3860,257,248,262
3861,680,700,606
3862,213,225,215
3863,446,423,434
3864,905,838,881
3865,329,390,324
3866,176,186,190
3867,397,421,404
3868,250,280,240
3869,128,113,123
3870,187,190,179
3871,265,274,261
3872,76,71,77
3873,17,10,14
3874,45,29,47
3875,87,75,86
3876,15,8,13
3877,45,34,46
3878,68,65,68
3879,193,182,199
3880,53,41,54
3881,37,24,34
3882,20,11,19
3883,58,55,56
3884,50,37,53
3885,112,102,115
3886,166,138,163
3887,35,26,30
3888,71,55,66
3889,215,220,229
3890,15,8,14
3891,45,37,48
3892,42,25,38
3893,134,126,149
3894,58,48,60
3895,77,65,78
3896,223,222,228
3897,234,216,238
3898,91,78,86
3899,791,777,814
3900,205,206,202
3901,425,411,415
3902,434,438,401
3903,453,460,441
3904,174,152,175
3905,408,403,394
3906,193,177,183
3907,826,708,784
3908,674,569,623
3909,250,245,251
3910,166,149,169
3911,252,275,291
3912,133,114,137
3913,145,126,145
3914,370,405,377
3915,327,362,340
3916,131,111,130
3917,199,179,217
3918,554,506,564
3919,563,536,592
3920,170,155,154
3921,1030,1049,1109
3922,424,413,443
3923,609,557,626
3924,401,370,407
3925,964,903,1048
3926,301,273,298
3927,810,711,788
3928,275,257,293
3929,851,802,917
3930,898,871,965
3931,598,511,581
3932,392,376,413
3933,660,629,672
3934,292,271,295
3935,247,216,244
3936,870,848,930
3937,477,466,516
3938,269,249,269
3939,33,31,32
3940,681,550,684
3941,57,55,59
3942,98,83,97
3943,280,247,327
3944,110,93,122
3945,245,217,281
3946,124,111,117
3947,343,287,361
3948,34,31,35
3949,461,377,479
3950,73,63,73
3951,531,407,553
3952,457,350,483
3953,250,208,266
3954,247,217,263
3955,196,178,209
3956,106,88,108
3957,172,131,178
3958,321,263,315
3959,148,120,150
3960,35,32,36
3961,38,19,40
3962,109,97,107
3963,70,62,65
3964,54,53,57
3965,245,221,299
3966,150,124,150
3967,172,152,174
3968,90,78,87
3969,172,160,178
3970,95,89,102
3971,205,187,189
3972,73,62,66
3973,311,279,329
3974,236,180,226
3975,157,134,156
3976,41,39,43
3977,162,174,163
3978,80,55,83
3979,24,20,21
3980,352,327,377
3981,185,188,180
3982,21,18,19
3983,213,228,237
3984,47,45,45
3985,58,47,54
3986,42,35,40
3987,121,91,123
3988,215,171,217
3989,281,209,287
3990,120,95,126
3991,263,234,284
3992,109,98,113
3993,618,440,543
3994,182,140,181
3995,191,145,188
3996,596,415,556
3997,264,186,244
3998,160,137,155
3999,190,161,191
4000,85,63,85
4001,37,32,33
4002,46,43,47
4003,104,98,102
4004,14,15,15
4005,137,149,145
4006,94,84,97
4007,81,72,86
4008,82,84,86
4009,251,233,249
4010,149,148,154
4011,170,175,173
4012,46,45,52
4013,571,585,611
4014,156,162,168
4015,428,408,445
4016,96,85,100
4017,128,128,133
4018,124,130,128
4019,370,343,372
4020,223,212,225
4021,297,308,309
4022,117,115,125
4023,109,111,120
4024,112,107,120
4025,268,270,276
4026,82,84,93
4027,172,178,177
4028,217,236,222
4029,135,139,138
4030,173,170,165
4031,242,264,254
4032,150,145,151
4033,409,380,366
4034,165,165,163
4035,1974,1801,1975
4036,265,262,259
4037,639,590,577
4038,135,120,139
4039,342,332,329
4040,322,307,317
4041,610,611,570
4042,314,286,307
4043,239,239,257
4044,204,208,213
4045,536,561,555
4046,84,86,86
4047,213,222,221
4048,231,250,247
4049,298,339,327
4050,331,354,341
4051,251,267,270
4052,209,200,206
4053,498,530,523
4054,492,546,490
4055,1132,1169,1155
4056,356,368,372
4057,7439,8352,8043
4058,764,871,795
4059,1922,1960,1907
4060,416,454,416
4061,1073,1085,1060
4062,897,922,909
4063,1520,1696,1673
4064,706,736,718
4065,552,600,570
4066,1086,1175,1187
4067,1656,1830,1797
4068,233,235,240
4069,357,375,362
4070,727,742,740
4071,114,128,123
4072,215,233,233
4073,177,181,183
4074,187,198,187
4075,266,294,284
4076,112,110,106
4077,349,347,337
4078,144,141,144
4079,1162,1254,1182
4080,161,172,165
4081,376,384,362
4082,97,97,94
4083,332,350,320
4084,261,244,235
4085,345,328,334
4086,193,202,197
4087,171,176,177
4088,82,89,81
4089,421,432,435
4090,109,117,114
4091,216,218,218
4092,225,227,211
4093,120,122,124
4094,230,226,222
4095,151,159,147
4096,101,88,101
4097,277,276,278
4098,198,200,193
4099,501,505,512
4100,180,182,167
4101,4228,4376,4395
4102,435,444,428
4103,1050,1023,1025
4104,292,298,286
4105,548,542,558
4106,562,564,557
4107,1172,1309,1338
4108,412,397,393
4109,455,482,463
4110,533,620,557
4111,599,596,560
4112,137,127,130
4113,199,186,186
4114,195,203,186
4115,157,153,150
4116,2126,2110,2194
4117,466,448,439
4118,86,75,76
4119,879,850,842
4120,1240,1138,1096
4121,2188,2110,2139
4122,1252,1100,1141
4123,1315,1301,1156
4124,1563,1418,1533
4125,1669,1635,1599
4126,652,579,609
4127,2023,1870,1882
4128,2691,2656,2640
4129,1184,1106,1084
4130,874,783,813
4131,960,936,956
4132,369,335,354
4133,1074,961,1001
4134,244,229,229
4135,1186,1105,1115
4136,515,497,498
4137,274,293,293
4138,386,411,399
4139,484,494,507
4140,77,75,75
4141,660,628,705
4142,807,855,843
4143,1369,1299,1393
4144,587,536,572
4145,4867,4920,4853
4146,545,508,549
4147,1219,1227,1230
4148,701,676,673
4149,1863,1995,2003
4150,2428,2644,2503
4151,689,676,730
4152,866,948,937
4153,1059,1152,1187
4154,267,284,274
4155,332,359,367
4156,504,491,524
4157,525,528,527
4158,378,382,367
4159,1119,1327,1178
4160,292,290,285
4161,199,234,209
4162,1170,1138,1063
4163,344,373,364
4164,390,470,390
4165,1222,1333,1222
4166,350,440,387
4167,1153,1227,1090
4168,152,161,140
4169,1209,1366,1308
4170,263,278,251
4171,925,1098,1024
4172,985,1084,1007
4173,1035,1200,1093
4174,349,379,368
4175,294,309,286
4176,275,280,262
4177,484,591,474
4178,226,206,207
4179,336,383,371
4180,296,355,293
4181,305,319,310
4182,80,84,83
4183,46,45,46
4184,46,45,53
4185,164,168,184
4186,356,354,338
4187,341,333,334
4188,61,60,60
4189,304,319,321
4190,88,95,94
4191,1012,844,951
4192,188,195,189
4193,196,211,205
4194,328,324,325
4195,566,491,539
4196,202,190,196
4197,191,210,187
4198,97,111,102
4199,64,66,66
4200,76,70,76
4201,107,116,103
4202,34,35,36
4203,757,759,795
4204,268,267,285
4205,261,257,274
4206,305,314,297
4207,631,621,650
4208,729,734,742
4209,663,627,640
4210,303,334,321
4211,836,843,854
4212,247,248,270
4213,1158,1149,1189
4214,786,795,816
4215,754,743,750
4216,906,953,977
4217,753,770,852
4218,801,861,849
4219,788,888,868
4220,321,343,347
4221,313,309,318
4222,313,337,350
4223,250,241,242
4224,168,163,180
4225,732,816,792
4226,306,294,306
4227,273,278,264
4228,60,52,58
4229,1092,1100,1137
4230,2428,2406,2382
4231,3244,3546,3382
4232,666,681,674
4233,1529,1509,1497
4234,807,830,824
4235,2654,2665,2689
4236,1987,1846,1802
4237,2175,2157,2134
4238,3209,3427,3457
4239,2158,2179,2239
4240,1468,1497,1311
4241,1513,1579,1517
4242,921,1009,949
4243,453,425,426
4244,372,382,386
4245,486,503,494
4246,154,146,150
4247,143,152,156
4248,358,376,371
4249,295,287,311
4250,232,248,253
4251,602,682,703
4252,568,559,562
4253,1158,1013,1047
4254,667,649,686
4255,1236,1167,1187
4256,653,721,701
4257,776,747,790
4258,555,564,611
4259,997,937,954
4260,1278,1248,1286
4261,936,963,1007
4262,509,538,581
4263,602,647,671
4264,533,550,584
4265,296,310,306
4266,590,603,636
4267,732,707,654
4268,183,187,188
4269,53,59,62
4270,315,351,320
4271,235,248,239
4272,52,54,50
4273,587,673,613
4274,488,489,466
4275,1015,1088,1021
4276,643,666,631
4277,932,965,863
4278,398,430,424
4279,567,551,569
4280,399,420,403
4281,1271,1309,1296
4282,1110,1186,1114
4283,552,596,585
4284,401,401,387
4285,555,639,607
4286,230,242,241
4287,434,455,435
4288,280,322,296
4289,634,640,589
4290,274,295,276
4291,82,94,104
4292,588,641,607
4293,378,411,402
4294,64,63,63
4295,801,898,872
4296,729,738,786
4297,1543,1551,1613
4298,587,637,658
4299,755,738,797
4300,391,434,456
4301,1046,1091,1106
4302,511,574,572
4303,1649,1771,1856
4304,1458,1496,1567
4305,667,728,776
4306,616,642,676
4307,615,684,732
4308,323,365,346
4309,342,369,351
4310,325,344,345
4311,438,484,488
4312,483,492,506
4313,283,316,284
4314,952,1048,1050
4315,712,727,731
4316,221,207,207
4317,1566,1734,1718
4318,1545,1545,1606
4319,2638,2759,2818
4320,725,759,772
4321,2385,2405,2453
4322,652,736,720
4323,2183,2157,2302
4324,909,990,981
4325,2449,2418,2402
4326,3396,3686,3634
4327,1517,1394,1518
4328,1072,1150,1096
4329,1400,1587,1538
4330,568,638,631
4331,992,1093,1106
4332,675,729,715
4333,744,809,813
4334,618,658,628
4335,507,481,525
4336,343,311,329
4337,436,414,401
4338,479,461,422
4339,592,558,573
4340,792,761,810
4341,1180,1152,1194
4342,638,566,586
4343,467,452,483
4344,143,136,138
4345,1322,1258,1339
4346,313,269,292
4347,1412,1432,1398
4348,1103,1052,1074
4349,623,671,657
4350,261,247,255
4351,402,382,408
4352,193,186,204
4353,183,172,172
4354,312,289,291
4355,466,428,454
4356,110,96,100
4357,72,74,71
4358,826,860,828
4359,567,570,589
4360,163,145,142
4361,1692,1791,1851
4362,320,340,311
4363,2197,2307,2299
4364,738,748,786
4365,1719,1584,1549
4366,345,383,353
4367,616,629,616
4368,320,324,322
4369,2582,2509,2493
4370,1610,1583,1625
4371,522,522,539
4372,345,346,343
4373,805,830,834
4374,361,387,366
4375,1155,1087,1146
4376,191,186,204
4377,523,509,562
4378,1263,1265,1241
4379,1974,2066,1926
4380,1259,1214,1133
4381,683,689,685
4382,598,535,532
4383,1963,1878,1819
4384,1911,1976,1879
4385,2770,2726,2640
4386,1192,1169,1126
4387,1710,1532,1490
4388,641,526,555
4389,3938,3982,3827
4390,1449,1262,1268
4391,4221,4288,3867
4392,3911,4074,3715
4393,1903,1763,1849
4394,1214,1143,1077
4395,1714,1506,1545
4396,1023,945,984
4397,847,747,745
4398,898,935,851
4399,1162,1107,1032
4400,331,315,316
4401,305,326,320
4402,596,608,634
4403,707,792,783
4404,98,93,96
4405,922,983,1021
4406,1024,1028,973
4407,3736,3361,3961
4408,1629,1470,1710
4409,463,440,477
4410,245,249,257
4411,1434,1381,1444
4412,327,297,336
4413,4146,3778,4372
4414,2140,1985,2210
4415,592,634,659
4416,231,244,248
4417,463,506,485
4418,266,252,272
4419,1084,949,1101
4420,314,345,336
4421,637,702,721
4422,679,697,695
4423,243,231,242
4424,360,366,356
4425,451,452,427
4426,653,598,657
4427,722,773,724
4428,586,614,592
4429,1517,1589,1412
4430,389,412,385
4431,937,868,880
4432,226,226,218
4433,1113,1172,1107
4434,289,308,290
4435,1426,1559,1381
4436,1289,1377,1295
4437,705,790,764
4438,476,450,446
4439,442,455,427
4440,318,312,321
4441,690,707,662
4442,337,334,333
4443,429,406,415
4444,797,810,773
4445,196,223,211
4446,162,163,177
4447,101,81,94
4448,106,99,104
4449,228,201,206
4450,249,256,251
4451,288,226,271
4452,81,67,78
4453,310,278,296
4454,99,93,101
4455,262,281,258
4456,180,172,201
4457,271,218,259
4458,269,204,250
4459,375,408,382
4460,191,178,188
4461,229,217,245
4462,135,133,137
4463,112,119,127
4464,121,114,124
4465,114,116,120
4466,112,95,117
4467,362,407,376
4468,397,418,414
4469,435,446,438
4470,236,241,235
4471,1576,1587,1734
4472,1069,1192,1111
4473,1748,1832,1861
4474,441,460,436
4475,964,970,963
4476,239,255,256
4477,2166,2131,2189
4478,514,530,534
4479,2506,2721,2579
4480,2074,2272,2255
4481,1370,1317,1420
4482,590,605,600
4483,552,610,637
4484,498,525,509
4485,737,797,737
4486,301,320,322
4487,533,547,532
4488,669,728,649
4489,467,496,514
4490,216,214,228
4491,217,214,214
4492,334,305,330
4493,430,419,443
4494,547,579,554
4495,1403,1470,1465
4496,188,179,191
4497,615,520,565
4498,164,161,164
4499,1531,1586,1646
4500,271,271,269
4501,1325,1409,1436
4502,1022,1076,1087
4503,1176,1375,1403
4504,261,251,266
4505,267,282,279
4506,213,213,227
4507,282,271,276
4508,98,89,93
4509,248,247,270
4510,236,212,228
4511,24,20,26
4512,30,22,29
4513,47,33,41
4514,23,17,21
4515,65,58,70
4516,180,176,203
4517,457,358,388
4518,174,133,162
4519,47,37,45
4520,38,28,36
4521,107,98,109
4522,44,36,46
4523,440,341,413
4524,199,148,185
4525,46,38,47
4526,77,67,81
4527,72,74,82
4528,26,18,26
4529,99,76,101
4530,41,31,40
4531,51,46,53
4532,74,55,68
4533,687,706,698
4534,172,172,165
4535,88,92,81
4536,615,589,584
4537,474,485,426
4538,287,311,292
4539,507,579,458
4540,121,137,108
4541,922,1040,828
4542,129,143,124
4543,1346,1406,1340
4544,193,185,172
4545,327,416,329
4546,308,365,301
4547,1278,1289,1243
4548,363,332,330
4549,282,332,274
4550,360,375,384
4551,216,211,193
4552,229,225,222
4553,188,190,167
4554,100,112,93
4555,353,337,347
4556,166,160,168
4557,95,88,96
4558,264,233,271
4559,313,298,310
4560,211,212,223
4561,400,379,386
4562,91,80,88
4563,543,575,540
4564,102,108,110
4565,746,698,752
4566,148,142,149
4567,263,242,244
4568,242,221,227
4569,665,682,695
4570,252,266,260
4571,229,220,239
4572,259,237,261
4573,162,170,177
4574,137,140,141
4575,131,131,136
4576,69,74,75
4577,516,560,516
4578,234,254,260
4579,115,132,110
4580,613,650,578
4581,375,405,395
4582,254,268,258
4583,471,522,459
4584,130,148,124
4585,865,913,782
4586,116,151,124
4587,946,976,882
4588,167,188,172
4589,282,316,276
4590,278,316,265
4591,842,914,827
4592,371,379,349
4593,260,284,268
4594,233,267,272
4595,235,252,243
4596,179,196,175
4597,158,196,172
4598,91,104,92
4599,156,163,165
4600,62,56,54
4601,38,37,33
4602,127,145,140
4603,136,120,131
4604,130,122,133
4605,241,220,224
4606,36,34,33
4607,192,189,179
4608,41,40,37
4609,326,350,320
4610,54,52,51
4611,122,106,128
4612,71,63,72
4613,303,358,293
4614,75,76,74
4615,68,73,74
4616,56,53,54
4617,61,64,59
4618,47,47,46
4619,61,63,61
4620,37,39,33
4621,459,432,459
4622,174,178,177
4623,137,148,136
4624,329,307,347
4625,499,496,503
4626,315,352,325
4627,544,541,531
4628,129,131,124
4629,685,731,650
4630,101,107,99
4631,842,803,821
4632,214,229,224
4633,462,469,436
4634,376,388,368
4635,917,869,875
4636,300,316,316
4637,285,325,327
4638,210,204,215
4639,391,398,403
4640,152,147,152
4641,253,253,271
4642,149,146,141
4643,300,306,309
4644,130,150,139
4645,114,124,116
4646,206,210,201
4647,263,281,268
4648,209,221,225
4649,445,446,434
4650,94,105,99
4651,516,534,534
4652,92,100,92
4653,600,588,580
4654,149,172,167
4655,311,316,327
4656,270,273,263
4657,292,401,330
4658,281,281,278
4659,244,258,270
4660,165,199,181
4661,140,158,150
