id,ad_ry_mean,md_ry_mean,bt_ry_mean
3160,1002,703,1043
3161,1409,1132,1536
3162,363,303,391
3163,354,337,449
3164,391,322,396
3165,411,308,416
3166,158,124,144
3167,351,294,370
3168,365,244,374
3169,57,64,57
3170,73,78,76
3171,93,101,80
3172,64,73,77
3173,110,157,125
3174,215,269,238
3175,472,567,436
3176,199,245,213
3177,112,152,104
3178,87,95,90
3179,198,258,201
3180,84,95,89
3181,389,526,379
3182,233,303,230
3183,101,113,79
3184,109,142,131
3185,132,184,159
3186,67,67,69
3187,137,173,162
3188,87,85,79
3189,88,120,99
3190,125,152,129
3191,866,786,784
3192,288,276,274
3193,116,136,121
3194,846,782,739
3195,632,686,656
3196,367,398,368
3197,637,693,572
3198,144,174,157
3199,1157,1289,1189
3200,157,181,172
3201,1412,1488,1335
3202,309,342,297
3203,413,512,411
3204,363,424,337
3205,1387,1417,1292
3206,399,423,394
3207,343,382,328
3208,584,593,575
3209,331,351,331
3210,279,267,257
3211,265,266,257
3212,131,147,142
3213,328,337,314
3214,189,216,186
3215,101,123,104
3216,279,329,290
3217,365,433,371
3218,234,283,252
3219,329,415,325
3220,97,115,101
3221,598,734,566
3222,117,147,119
3223,722,860,700
3224,152,189,149
3225,220,272,216
3226,205,258,211
3227,640,792,621
3228,280,330,281
3229,205,258,219
3230,258,300,264
3231,166,203,165
3232,140,165,139
3233,144,171,147
3234,83,89,84
3235,576,576,561
3236,295,314,302
3237,126,143,130
3238,772,865,787
3239,497,520,507
3240,285,293,286
3241,462,534,462
3242,164,189,173
3243,967,1086,935
3244,172,204,182
3245,915,1065,907
3246,199,232,208
3247,336,371,338
3248,340,384,325
3249,839,916,813
3250,390,407,380
3251,272,305,273
3252,378,394,384
3253,320,361,317
3254,218,241,202
3255,257,272,264
3256,120,143,128
3257,93,130,99
3258,40,56,38
3259,26,34,26
3260,70,83,75
3261,70,96,76
3262,59,86,57
3263,127,170,145
3264,26,34,27
3265,150,220,134
3266,27,41,28
3267,284,409,297
3268,37,55,34
3269,75,104,87
3270,58,78,58
3271,261,377,284
3272,57,80,56
3273,47,69,49
3274,44,66,42
3275,45,72,46
3276,32,48,33
3277,46,58,47
3278,21,28,24
3279,427,397,426
3280,177,189,186
3281,130,167,128
3282,387,384,401
3283,432,495,475
3284,274,320,283
3285,459,530,448
3286,138,166,136
3287,597,580,611
3288,123,138,128
3289,842,842,859
3290,223,258,224
3291,374,459,388
3292,317,359,303
3293,931,874,911
3294,299,331,310
3295,285,357,300
3296,243,275,262
3297,292,335,312
3298,178,168,170
3299,242,264,249
3300,142,162,147
3301,250,249,254
3302,144,178,151
3303,106,136,107
3304,227,222,224
3305,239,266,237
3306,207,223,210
3307,388,425,365
3308,102,129,105
3309,568,611,540
3310,91,111,96
3311,624,698,648
3312,161,197,169
3313,268,306,261
3314,244,268,231
3315,716,749,683
3316,234,242,233
3317,220,260,225
3318,189,216,199
3319,141,167,139
3320,80,98,78
3321,111,131,106
3322,79,88,85
3323,365,370,344
3324,174,192,177
3325,146,138,135
3326,640,628,630
3327,358,365,357
3328,247,255,241
3329,424,425,399
3330,104,110,106
3331,936,854,839
3332,128,140,130
3333,787,809,786
3334,198,212,196
3335,353,337,336
3336,314,290,291
3337,827,767,732
3338,360,356,343
3339,313,322,325
3340,218,234,224
3341,335,324,304
3342,163,171,155
3343,197,204,191
3344,117,117,120
3345,466,423,445
3346,184,192,183
3347,60,80,63
3348,450,385,409
3349,416,468,441
3350,282,326,308
3351,445,543,471
3352,68,78,65
3353,912,1008,954
3354,127,162,141
3355,969,1029,1052
3356,163,190,180
3357,373,446,375
3358,313,392,325
3359,1245,1308,1333
3360,240,276,257
3361,296,364,328
3362,281,318,287
3363,246,258,224
3364,206,212,215
3365,163,173,153
3366,69,81,68
3367,200,202,192
3368,360,350,378
3369,149,159,170
3370,84,99,89
3371,340,358,363
3372,639,657,610
3373,1082,1092,1163
3374,398,382,398
3375,1705,1577,1756
3376,601,559,589
3377,948,881,945
3378,354,336,367
3379,708,669,741
3380,1642,1515,1696
3381,551,549,527
3382,310,312,316
3383,471,511,499
3384,353,353,351
3385,540,522,546
3386,122,128,128
3387,430,433,454
3388,474,467,461
3389,424,413,419
3390,194,189,187
3391,265,278,245
3392,68,60,64
3393,454,466,467
3394,246,265,246
3395,678,645,613
3396,175,187,167
3397,165,169,168
3398,112,110,112
3399,818,884,804
3400,218,236,222
3401,493,491,446
3402,482,496,439
3403,495,503,463
3404,156,173,160
3405,262,304,261
3406,171,189,183
3407,99,95,103
3408,123,126,119
3409,458,499,435
3410,113,115,114
3411,307,348,312
3412,163,202,157
3413,71,107,72
3414,95,113,100
3415,198,273,216
3416,137,205,140
3417,286,424,282
3418,72,109,72
3419,108,163,104
3420,47,60,51
3421,398,558,408
3422,77,123,85
3423,203,330,218
3424,206,337,201
3425,279,389,281
3426,81,111,80
3427,148,196,143
3428,78,112,78
3429,55,82,61
3430,84,113,87
3431,144,179,141
3432,56,69,53
3433,302,252,272
3434,139,110,114
3435,147,160,135
3436,603,531,559
3437,411,447,413
3438,287,268,272
3439,841,908,773
3440,275,294,251
3441,1233,1196,1137
3442,358,373,348
3443,933,901,888
3444,360,374,346
3445,628,674,572
3446,356,421,333
3447,843,782,810
3448,530,564,527
3449,439,495,430
3450,780,739,762
3451,421,394,403
3452,363,331,312
3453,211,209,183
3454,176,177,157
3455,280,249,266
3456,422,366,430
3457,535,424,524
3458,692,585,683
3459,675,624,683
3460,264,221,273
3461,733,645,711
3462,402,329,412
3463,1538,1334,1505
3464,362,302,374
3465,598,624,615
3466,311,271,321
3467,887,770,879
3468,636,522,608
3469,629,649,640
3470,861,759,912
3471,471,411,498
3472,399,351,434
3473,792,712,792
3474,451,397,431
3475,472,418,497
3476,501,431,519
3477,106,114,105
3478,135,139,132
3479,117,136,120
3480,75,84,76
3481,220,271,235
3482,155,171,151
3483,223,287,209
3484,107,130,111
3485,511,597,512
3486,164,188,171
3487,449,531,465
3488,199,230,192
3489,234,310,229
3490,282,352,259
3491,421,477,429
3492,168,201,183
3493,200,247,194
3494,202,225,215
3495,165,191,169
3496,98,107,97
3497,94,111,97
3498,99,122,102
3499,345,334,316
3500,435,373,407
3501,466,459,440
3502,293,323,268
3503,801,669,780
3504,639,602,606
3505,1777,1495,1779
3506,1004,838,883
3507,5159,4081,4833
3508,1461,1269,1345
3509,1881,1615,1819
3510,950,860,888
3511,1684,1352,1531
3512,1363,1144,1321
3513,1301,1169,1336
3514,813,766,802
3515,1106,975,1076
3516,1072,964,1063
3517,1522,1313,1503
3518,442,422,420
3519,378,346,339
3520,1036,916,970
3521,250,272,267
3522,433,387,422
3523,439,365,433
3524,406,447,466
3525,499,461,503
3526,451,429,464
3527,1117,1079,1193
3528,513,423,531
3529,2653,2733,2641
3530,371,341,357
3531,923,1043,1010
3532,383,345,385
3533,971,883,1034
3534,1117,982,1147
3535,831,879,877
3536,1025,938,1085
3537,615,597,639
3538,564,543,611
3539,839,806,896
3540,227,225,243
3541,440,396,454
3542,626,557,653
3543,170,180,165
3544,341,323,345
3545,254,239,250
3546,159,154,153
3547,358,339,348
3548,357,320,339
3549,619,585,579
3550,294,256,292
3551,1708,1626,1656
3552,326,293,322
3553,792,867,775
3554,334,317,336
3555,571,519,555
3556,681,602,632
3557,778,789,726
3558,611,546,590
3559,374,370,373
3560,424,421,441
3561,388,364,367
3562,185,174,162
3563,244,219,240
3564,251,231,261
3565,243,289,258
3566,39,51,37
3567,42,59,44
3568,262,373,294
3569,75,92,70
3570,90,123,87
3571,323,486,328
3572,111,175,116
3573,790,1201,768
3574,34,45,31
3575,412,613,386
3576,62,102,68
3577,276,368,255
3578,143,226,137
3579,340,498,318
3580,92,122,95
3581,73,101,63
3582,95,142,100
3583,139,222,135
3584,42,56,39
3585,67,88,66
3586,75,119,83
3587,168,197,184
3588,241,250,249
3589,131,118,125
3590,127,140,129
3591,314,308,317
3592,205,208,220
3593,491,451,484
3594,180,190,200
3595,2186,1918,1925
3596,297,281,296
3597,528,570,540
3598,214,234,234
3599,405,368,386
3600,358,316,340
3601,564,574,550
3602,377,365,404
3603,287,298,317
3604,458,444,476
3605,344,306,332
3606,162,177,159
3607,153,142,134
3608,204,188,220
3609,302,300,313
3610,104,99,103
3611,167,175,158
3612,397,417,381
3613,246,242,239
3614,227,216,234
3615,684,710,652
3616,281,307,285
3617,1746,1598,1670
3618,125,124,122
3619,737,757,748
3620,183,208,190
3621,685,697,681
3622,435,445,426
3623,925,933,980
3624,317,347,345
3625,316,348,332
3626,351,388,381
3627,730,711,752
3628,142,144,142
3629,184,187,179
3630,354,355,364
3631,210,238,189
3632,66,88,56
3633,50,64,48
3634,285,358,275
3635,223,283,201
3636,87,122,88
3637,217,288,200
3638,45,52,45
3639,333,485,307
3640,53,69,51
3641,210,310,192
3642,68,94,59
3643,120,162,111
3644,97,136,92
3645,102,163,99
3646,107,131,100
3647,128,174,120
3648,82,114,78
3649,110,150,99
3650,102,150,96
3651,105,132,102
3652,67,85,68
3653,96,113,107
3654,72,91,70
3655,56,57,53
3656,31,39,40
3657,107,146,115
3658,186,235,194
3659,254,333,256
3660,78,86,77
3661,327,404,360
3662,75,75,77
3663,318,434,357
3664,168,200,175
3665,184,237,195
3666,288,347,282
3667,366,489,388
3668,141,197,171
3669,117,161,134
3670,119,150,133
3671,77,87,69
3672,41,47,44
3673,72,72,67
3674,49,52,50
3675,33,44,31
3676,61,78,51
3677,32,45,29
3678,36,49,35
3679,73,105,67
3680,114,151,91
3681,234,304,204
3682,24,32,20
3683,60,75,54
3684,27,37,27
3685,163,257,147
3686,72,128,69
3687,142,201,123
3688,159,237,134
3689,162,242,144
3690,119,157,100
3691,158,238,148
3692,54,76,53
3693,68,98,61
3694,25,40,24
3695,57,83,53
3696,52,65,45
3697,250,249,275
3698,86,87,91
3699,75,72,70
3700,121,111,122
3701,400,383,385
3702,382,386,376
3703,513,496,480
3704,107,111,110
3705,736,700,688
3706,163,171,165
3707,1230,1325,1222
3708,293,335,333
3709,396,387,374
3710,890,922,832
3711,877,843,890
3712,296,325,319
3713,298,354,332
3714,324,334,331
3715,147,148,141
3716,243,236,235
3717,161,170,167
3718,121,125,123
3719,69,65,70
3720,182,217,183
3721,274,291,275
3722,49,43,45
3723,298,336,351
3724,219,248,229
3725,764,840,744
3726,486,532,511
3727,332,382,342
3728,270,273,278
3729,354,384,325
3730,173,192,173
3731,948,1071,946
3732,518,582,508
3733,450,438,407
3734,146,175,139
3735,269,315,266
3736,249,244,257
3737,572,599,547
3738,89,113,106
3739,207,241,231
3740,453,420,480
3741,228,236,212
3742,187,216,201
3743,153,151,149
3744,188,203,177
3745,284,302,280
3746,446,434,409
3747,434,412,389
3748,161,171,175
3749,476,451,427
3750,149,168,156
3751,631,610,576
3752,340,341,347
3753,494,481,468
3754,667,592,595
3755,758,680,698
3756,314,321,306
3757,296,306,303
3758,216,232,221
3759,165,152,140
3760,155,166,143
3761,214,225,215
3762,117,123,117
3763,141,151,145
3764,176,180,181
3765,46,42,45
3766,53,48,51
3767,190,221,201
3768,221,254,250
3769,360,366,372
3770,68,64,63
3771,303,331,321
3772,131,150,141
3773,628,645,669
3774,210,213,212
3775,263,280,293
3776,281,288,269
3777,370,384,399
3778,185,211,219
3779,156,197,195
3780,221,232,231
3781,88,86,80
3782,123,136,125
3783,122,134,126
3784,63,64,65
3807,266,254,274
3808,181,186,183
3809,44,56,42
3810,61,54,58
3811,452,482,453
3812,401,457,423
3813,365,414,346
3814,56,63,54
3815,904,924,928
3816,187,237,204
3817,940,903,892
3818,261,288,273
3819,355,402,327
3820,430,504,419
3821,749,733,725
3822,276,312,295
3823,292,362,298
3824,370,409,359
3825,100,106,92
3826,203,208,208
3827,118,133,114
3828,66,77,64
3829,217,240,217
3830,226,257,229
3831,148,161,139
3832,324,342,327
3833,338,423,380
3834,173,175,160
3835,412,461,400
3836,123,133,114
3837,712,766,678
3838,142,163,142
3839,377,412,359
3840,132,143,123
3841,402,421,372
3842,349,366,330
3843,281,308,278
3844,233,245,236
3845,285,315,294
3846,126,132,118
3847,215,222,202
3848,226,253,225
3849,183,190,175
3850,211,247,216
3851,144,156,160
3852,145,152,147
3853,100,111,97
3854,54,55,53
3855,313,338,298
3856,500,526,463
3857,509,552,470
3858,142,167,145
3859,462,503,411
3860,227,239,221
3861,664,678,556
3862,206,247,218
3863,457,510,420
3864,806,913,752
3865,360,384,321
3866,166,203,183
3867,341,451,351
3868,218,255,221
3869,125,128,114
3870,170,178,172
3871,199,235,204
3872,74,82,75
3873,46,49,40
3874,77,77,63
3875,123,128,100
3876,39,42,44
3877,80,93,87
3878,93,115,90
3879,212,286,212
3880,83,95,72
3881,69,81,68
3882,43,45,46
3883,78,119,75
3884,81,97,68
3885,151,193,147
3886,182,245,186
3887,60,73,58
3888,94,121,97
3889,245,300,234
3890,39,37,36
3891,81,98,66
3892,78,87,64
3893,172,202,177
3894,93,106,88
3895,102,100,102
3896,260,250,241
3897,284,273,275
3898,98,93,97
3899,692,706,696
3900,236,231,232
3901,460,432,414
3902,466,491,409
3903,422,435,407
3904,189,191,192
3905,405,409,398
3906,226,215,216
3907,836,745,769
3908,632,551,549
3909,285,271,280
3910,173,173,172
3911,277,308,311
3912,161,161,164
3913,165,157,154
3914,387,405,366
3915,365,376,350
3916,165,160,158
3917,158,158,175
3918,365,313,362
3919,373,307,384
3920,155,146,150
3921,696,584,696
3922,310,266,308
3923,469,388,453
3924,271,224,257
3925,757,624,709
3926,199,182,214
3927,721,615,702
3928,228,211,243
3929,659,506,665
3930,692,507,667
3931,567,465,509
3932,278,239,284
3933,487,412,471
3934,237,223,248
3935,174,160,179
3936,529,497,539
3937,318,298,315
3938,198,164,203
3939,49,54,49
3940,643,746,613
3941,62,75,62
3942,92,101,91
3943,288,358,321
3944,96,126,105
3945,230,326,255
3946,111,136,105
3947,308,388,324
3948,33,38,33
3949,432,535,418
3950,64,88,69
3951,498,576,495
3952,409,501,430
3953,229,310,236
3954,227,286,231
3955,183,240,190
3956,93,115,95
3957,168,184,165
3958,305,294,283
3959,134,152,138
3960,49,57,48
3961,64,67,64
3962,115,133,109
3963,77,111,71
3964,62,78,63
3965,290,381,344
3966,142,183,143
3967,199,297,216
3968,117,153,109
3969,176,251,177
3970,96,129,97
3971,205,283,191
3972,90,122,82
3973,345,420,331
3974,253,339,240
3975,175,248,175
3976,55,71,59
3977,183,264,187
3978,122,150,117
3979,37,45,35
3980,261,347,271
3981,181,229,172
3982,36,39,32
3983,382,457,396
3984,68,79,63
3985,84,109,77
3986,57,61,56
3987,169,220,195
3988,304,362,317
3989,357,416,389
3990,162,211,181
3991,278,370,312
3992,146,185,160
3993,680,714,611
3994,251,307,271
3995,261,322,280
3996,686,740,645
3997,318,374,324
3998,234,281,246
3999,260,336,280
4000,118,127,123
4001,61,62,58
4002,75,98,74
4003,169,195,164
4004,28,34,28
4005,144,174,140
4006,92,118,96
4007,82,93,83
4008,90,110,83
4009,240,306,240
4010,145,193,146
4011,161,223,155
4012,49,60,56
4013,551,774,555
4014,150,198,156
4015,360,602,367
4016,87,118,93
4017,130,174,127
4018,127,168,119
4019,326,518,323
4020,209,269,205
4021,283,391,277
4022,111,160,118
4023,108,167,112
4024,104,136,105
4025,245,306,256
4026,81,107,90
4027,262,296,298
4028,256,269,282
4029,143,145,151
4030,233,246,225
4031,313,352,333
4032,180,179,180
4033,417,412,415
4034,184,184,186
4035,1738,1645,1623
4036,280,280,289
4037,669,601,617
4038,159,162,169
4039,341,354,347
4040,318,341,338
4041,677,645,623
4042,360,358,357
4043,295,299,313
4044,247,260,271
4045,542,560,567
4046,109,116,112
4047,256,263,279
4048,268,292,288
4049,315,351,345
4050,291,253,286
4051,237,219,233
4052,204,211,191
4053,529,469,523
4054,467,434,469
4055,1079,997,1082
4056,316,276,319
4057,5465,4519,5647
4058,664,612,673
4059,1877,1619,1836
4060,376,351,363
4061,1005,885,984
4062,823,740,847
4063,1450,1371,1528
4064,668,631,648
4065,530,475,521
4066,965,932,952
4067,1266,1201,1333
4068,237,228,233
4069,309,303,308
4070,562,496,556
4071,193,197,207
4072,257,274,266
4073,204,221,223
4074,285,318,287
4075,320,379,359
4076,134,129,146
4077,360,407,380
4078,176,175,182
4079,1262,1471,1281
4080,187,204,205
4081,405,407,421
4082,138,139,132
4083,387,437,402
4084,283,310,284
4085,377,375,376
4086,249,244,259
4087,221,225,231
4088,120,127,122
4089,531,520,542
4090,162,160,154
4091,263,258,271
4092,308,321,321
4093,187,220,217
4094,324,307,306
4095,193,201,210
4096,117,124,122
4097,422,433,431
4098,276,289,272
4099,578,568,559
4100,254,234,222
4101,3832,3819,3908
4102,424,425,419
4103,1289,1271,1230
4104,376,375,363
4105,592,607,568
4106,715,687,637
4107,1377,1423,1398
4108,525,511,503
4109,499,504,474
4110,642,671,671
4111,600,608,599
4112,209,204,198
4113,278,257,243
4114,280,279,267
4115,169,182,160
4116,1867,1568,1819
4117,393,387,387
4118,85,83,75
4119,743,686,784
4120,1233,1056,1110
4121,1864,1551,1842
4122,1226,917,1070
4123,1080,923,1041
4124,1301,1055,1321
4125,1734,1411,1609
4126,643,524,610
4127,2234,1737,2140
4128,2147,1751,2266
4129,1043,903,943
4130,858,729,794
4131,935,796,949
4132,345,310,323
4133,1018,885,982
4134,223,212,214
4135,1094,888,972
4136,502,445,481
4137,279,283,301
4138,351,314,381
4139,433,337,455
4140,71,71,65
4141,792,629,806
4142,874,725,826
4143,1442,1102,1559
4144,547,438,559
4145,3721,2964,3768
4146,479,384,507
4147,1243,1016,1172
4148,640,542,652
4149,1841,1399,2004
4150,1839,1492,2072
4151,812,721,817
4152,912,751,971
4153,980,842,1112
4154,282,258,301
4155,326,310,369
4156,480,433,475
4157,489,424,526
4158,363,299,379
4159,1038,1078,1123
4160,384,410,417
4161,173,199,194
4162,928,909,932
4163,343,388,387
4164,452,540,479
4165,1160,1282,1213
4166,403,472,442
4167,1075,1152,1055
4168,203,219,204
4169,1338,1345,1438
4170,279,268,272
4171,806,782,820
4172,907,902,930
4173,1040,1087,1108
4174,385,437,433
4175,295,306,301
4176,295,302,305
4177,548,620,543
4178,189,182,192
4179,370,403,416
4180,275,296,290
4181,218,256,235
4182,71,99,74
4183,40,58,42
4184,43,55,46
4185,141,192,159
4186,302,415,303
4187,321,460,323
4188,57,86,58
4189,276,393,277
4190,80,116,86
4191,933,1231,881
4192,179,231,177
4193,161,254,169
4194,305,455,311
4195,538,681,514
4196,190,232,203
4197,176,261,188
4198,99,156,105
4199,66,91,69
4200,70,93,67
4201,100,138,102
4202,35,48,39
4203,540,537,564
4204,242,223,240
4205,237,196,251
4206,261,271,257
4207,532,472,498
4208,597,504,525
4209,874,716,887
4210,294,239,288
4211,682,696,698
4212,224,203,235
4213,937,836,850
4214,585,537,602
4215,677,569,630
4216,736,671,732
4217,654,604,601
4218,632,597,624
4219,653,620,658
4220,289,266,315
4221,273,254,281
4222,304,273,297
4223,239,219,238
4224,170,145,182
4225,479,584,588
4226,289,257,300
4227,274,239,259
4228,69,66,62
4229,781,813,861
4230,1810,1548,1758
4231,2545,2452,2697
4232,541,472,542
4233,1194,1077,1169
4234,671,586,656
4235,3056,2843,3077
4236,1220,1039,1135
4237,1775,1621,1774
4238,2604,2365,2807
4239,1805,1657,1884
4240,1015,940,948
4241,1114,1040,1139
4242,709,697,690
4243,409,360,407
4244,348,367,360
4245,419,421,430
4246,173,156,169
4247,100,113,113
4248,275,255,257
4249,237,218,237
4250,132,153,140
4251,594,633,671
4252,509,483,504
4253,1223,1166,1202
4254,536,457,459
4255,997,894,931
4256,506,462,477
4257,881,825,894
4258,501,458,507
4259,973,928,999
4260,1387,1317,1371
4261,1271,1141,1223
4262,496,513,504
4263,561,618,614
4264,518,488,511
4265,246,249,250
4266,435,386,429
4267,673,613,574
4268,129,119,130
4269,64,70,75
4270,300,303,317
4271,248,240,230
4272,54,63,55
4273,535,609,550
4274,437,437,422
4275,966,1037,949
4276,606,614,535
4277,838,874,802
4278,358,377,371
4279,548,534,527
4280,380,385,369
4281,1167,1253,1227
4282,1041,1102,1046
4283,544,565,527
4284,367,372,359
4285,519,613,566
4286,197,232,219
4287,374,410,384
4288,295,299,318
4289,522,535,462
4290,261,277,262
4291,106,118,129
4292,548,517,589
4293,384,323,409
4294,90,97,87
4295,755,671,809
4296,632,561,668
4297,1243,991,1284
4298,523,448,550
4299,657,666,689
4300,369,334,431
4301,827,769,860
4302,524,491,579
4303,1326,1169,1505
4304,1113,908,1190
4305,623,583,624
4306,588,526,628
4307,547,529,616
4308,339,308,353
4309,332,321,347
4310,347,310,362
4311,426,398,474
4312,435,374,487
4313,242,234,281
4314,719,586,834
4315,552,456,635
4316,167,174,171
4317,1258,1010,1371
4318,1241,893,1278
4319,2030,1568,2292
4320,620,440,627
4321,1820,1446,1824
4322,566,453,604
4323,2056,1642,2103
4324,794,596,820
4325,1794,1408,1931
4326,2439,1832,2803
4327,1390,1124,1376
4328,905,647,885
4329,1239,936,1288
4330,478,448,548
4331,776,610,874
4332,568,525,612
4333,596,446,614
4334,473,405,530
4335,548,567,601
4336,362,342,357
4337,455,452,431
4338,546,594,514
4339,622,603,632
4340,699,676,688
4341,1114,1184,1077
4342,642,607,633
4343,426,459,449
4344,150,163,158
4345,1265,1303,1258
4346,349,321,349
4347,1241,1329,1305
4348,1027,1071,993
4349,645,663,597
4350,273,284,284
4351,408,415,432
4352,205,217,239
4353,193,200,195
4354,354,340,350
4355,474,456,478
4356,139,133,131
4357,59,56,55
4358,1083,911,985
4359,679,611,658
4360,191,175,160
4361,1803,1667,1904
4362,418,416,397
4363,2300,2108,2255
4364,951,752,860
4365,1810,1490,1713
4366,409,368,382
4367,870,778,852
4368,374,333,357
4369,2746,2291,2542
4370,1734,1448,1684
4371,663,615,671
4372,416,393,389
4373,860,814,901
4374,445,412,425
4375,1171,957,1073
4376,229,195,209
4377,624,533,585
4378,1177,974,1127
4379,1673,1472,1627
4380,1003,826,921
4381,515,433,504
4382,571,491,504
4383,1534,1248,1575
4384,1689,1362,1608
4385,2571,2216,2448
4386,1002,844,895
4387,1531,1177,1381
4388,491,388,470
4389,3988,3019,3700
4390,1245,893,1066
4391,3947,3060,3694
4392,3653,2912,3529
4393,1816,1470,1740
4394,1111,900,971
4395,1609,1194,1597
4396,909,704,803
4397,671,562,652
4398,803,772,832
4399,874,787,814
4400,281,238,274
4401,260,286,284
4402,651,585,640
4403,731,743,743
4404,98,101,97
4405,962,968,1029
4406,1029,1010,1019
4407,3207,2953,3241
4408,1317,1206,1303
4409,487,443,492
4410,295,287,309
4411,1722,1497,1659
4412,370,298,339
4413,3476,3217,3559
4414,1984,1778,1963
4415,665,611,661
4416,262,275,272
4417,468,490,480
4418,321,284,303
4419,1068,949,1063
4420,329,322,339
4421,623,652,647
4422,644,623,658
4423,337,318,345
4424,432,404,432
4425,551,531,516
4426,865,900,907
4427,812,862,903
4428,592,620,598
4429,1584,1736,1598
4430,498,495,498
4431,938,862,894
4432,295,293,305
4433,1250,1192,1207
4434,363,344,364
4435,1733,1861,1789
4436,1410,1437,1411
4437,848,849,796
4438,556,536,542
4439,521,527,520
4440,407,384,422
4441,866,848,854
4442,415,383,415
4443,523,501,536
4444,980,1037,1021
4445,177,205,201
4446,143,165,151
4447,89,82,84
4448,90,94,81
4449,201,203,184
4450,221,247,224
4451,368,390,361
4452,79,70,67
4453,285,305,283
4454,92,105,89
4455,459,443,436
4456,172,184,182
4457,241,237,218
4458,221,222,201
4459,404,421,409
4460,175,174,175
4461,200,238,225
4462,123,137,123
4463,97,116,107
4464,125,122,121
4465,107,121,106
4466,94,100,93
4467,319,319,342
4468,393,367,395
4469,386,343,391
4470,210,214,212
4471,1075,1007,1201
4472,970,974,1016
4473,1529,1389,1580
4474,427,390,411
4475,887,723,959
4476,240,221,250
4477,2110,1763,2115
4478,463,432,483
4479,2195,1866,2302
4480,1755,1587,1889
4481,1285,1123,1346
4482,536,498,552
4483,536,511,630
4484,486,446,494
4485,609,563,626
4486,289,284,303
4487,455,420,448
4488,547,510,556
4489,666,690,801
4490,306,285,338
4491,288,227,308
4492,414,371,417
4493,642,542,730
4494,607,556,677
4495,1383,1075,1438
4496,297,209,283
4497,653,505,625
4498,247,197,261
4499,1624,1410,1701
4500,358,323,391
4501,1206,963,1283
4502,973,800,1065
4503,1347,1305,1453
4504,313,290,384
4505,342,334,411
4506,331,294,354
4507,347,288,339
4508,139,135,147
4509,360,301,357
4510,314,242,333
4511,56,71,63
4512,64,71,57
4513,67,90,67
4514,56,73,60
4515,113,157,121
4516,233,302,262
4517,497,612,475
4518,196,213,174
4519,92,132,91
4520,76,97,76
4521,180,232,175
4522,88,108,83
4523,504,664,480
4524,285,384,272
4525,80,102,74
4526,114,152,137
4527,122,175,151
4528,67,71,63
4529,123,144,131
4530,78,96,76
4531,92,110,105
4532,85,113,82
4533,730,712,741
4534,269,265,289
4535,123,136,128
4536,596,608,576
4537,618,636,652
4538,331,352,329
4539,603,636,534
4540,162,191,156
4541,1075,1141,1076
4542,160,202,187
4543,1407,1407,1280
4544,253,274,268
4545,409,503,400
4546,362,409,347
4547,1287,1327,1229
4548,383,383,377
4549,325,343,328
4550,410,426,435
4551,285,287,275
4552,252,247,277
4553,250,239,246
4554,97,111,97
4555,352,397,360
4556,165,197,171
4557,99,121,105
4558,258,318,265
4559,326,417,339
4560,212,237,224
4561,359,472,352
4562,103,122,100
4563,573,705,544
4564,120,153,125
4565,721,739,659
4566,154,192,165
4567,259,324,247
4568,231,282,219
4569,672,754,626
4570,249,295,259
4571,222,253,237
4572,263,292,266
4573,163,197,177
4574,152,175,156
4575,148,164,144
4576,85,104,79
4577,487,507,517
4578,228,246,245
4579,124,132,126
4580,586,652,582
4581,408,441,434
4582,247,232,251
4583,452,506,453
4584,141,154,138
4585,813,947,827
4586,136,161,141
4587,857,847,824
4588,175,187,179
4589,297,321,291
4590,280,309,271
4591,801,824,770
4592,359,356,342
4593,265,272,270
4594,247,270,262
4595,237,246,241
4596,211,217,205
4597,185,200,193
4598,106,116,104
4599,127,194,138
4600,47,64,43
4601,31,38,31
4602,99,139,105
4603,116,137,118
4604,108,147,110
4605,176,225,173
4606,30,37,29
4607,139,213,137
4608,32,45,31
4609,305,420,303
4610,44,61,42
4611,126,160,141
4612,73,98,78
4613,279,446,285
4614,62,86,61
4615,53,77,57
4616,45,67,46
4617,48,73,48
4618,36,55,36
4619,49,62,51
4620,24,30,24
4621,360,345,353
4622,162,170,172
4623,120,142,122
4624,297,306,301
4625,334,378,349
4626,264,296,252
4627,483,547,448
4628,129,148,122
4629,587,558,536
4630,109,126,108
4631,931,859,810
4632,211,230,209
4633,395,477,385
4634,336,381,312
4635,977,958,871
4636,273,288,269
4637,268,312,271
4638,207,223,227
4639,309,332,311
4640,157,157,164
4641,218,240,215
4642,125,135,123
4643,246,250,259
4644,119,143,128
4645,100,115,105
4646,186,185,172
4647,238,272,231
4648,190,199,200
4649,372,394,360
4650,92,116,93
4651,475,558,474
4652,89,115,90
4653,648,625,605
4654,146,176,160
4655,289,320,291
4656,226,261,221
4657,645,643,594
4658,241,235,227
4659,219,229,233
4660,152,198,173
4661,129,147,139
4662,88,101,82
4663,109,122,109
4664,82,94,76
4665,268,293,298
4666,127,136,136
4667,96,96,97
4668,465,509,477
4669,290,276,298
4670,177,186,195
4671,416,426,420
4672,89,89,91
4673,735,726,702
4674,108,120,113
4675,644,622,650
4676,159,180,172
4677,318,320,326
4678,273,281,269
4679,646,615,630
4680,243,251,251
4681,236,257,256
4682,151,180,167
4683,244,258,253
4684,116,125,116
4685,168,166,155
4686,96,98,100
4687,402,382,422
4688,187,199,197
