id,ad_ry_mean,md_ry_mean,bt_ry_mean
3257,5,4,4
3258,2,2,2
3259,1,1,1
3260,4,4,3
3261,3,4,4
3262,2,3,3
3263,4,5,4
3264,1,1,1
3265,5,6,5
3266,1,1,1
3267,9,10,10
3268,2,2,2
3269,4,4,4
3270,2,2,2
3271,9,10,9
3272,2,3,2
3273,2,2,2
3274,2,2,2
3275,2,2,2
3276,1,1,1
3277,2,2,2
3278,1,1,1
3279,19,17,16
3280,7,7,6
3281,5,5,5
3282,17,15,14
3283,15,17,16
3284,12,12,11
3285,17,16,16
3286,5,5,5
3287,23,22,21
3288,4,4,4
3289,29,26,28
3290,8,8,8
3291,14,14,13
3292,12,12,11
3293,31,30,30
3294,11,12,11
3295,10,11,11
3296,9,9,9
3297,14,14,13
3298,6,6,6
3299,9,9,9
3300,6,6,5
3301,11,10,11
3302,5,5,5
3303,4,4,4
3304,8,8,8
3305,9,10,10
3306,7,7,7
3307,13,14,14
3308,3,3,4
3309,14,14,14
3310,3,3,3
3311,18,19,20
3312,6,5,5
3313,9,9,9
3314,8,8,8
3315,10,10,9
3316,9,9,9
3317,7,8,8
3318,7,7,7
3319,5,5,5
3320,3,3,3
3321,4,4,4
3322,2,2,3
3323,17,16,15
3324,6,6,6
3325,5,5,5
3326,30,28,28
3327,12,12,12
3328,11,10,9
3329,13,12,12
3330,4,4,4
3331,27,24,24
3332,5,5,5
3333,25,24,25
3334,7,7,6
3335,14,12,13
3336,8,7,8
3337,24,25,25
3338,14,13,14
3339,12,12,12
3340,8,8,8
3341,13,13,13
3342,6,5,5
3343,7,6,7
3344,5,4,4
3345,21,19,20
3346,9,8,8
3347,3,3,2
3348,20,19,19
3349,17,18,18
3350,12,13,13
3351,18,18,18
3352,2,3,3
3353,31,33,33
3354,6,6,6
3355,45,47,47
3356,7,7,7
3357,15,15,14
3358,12,13,13
3359,43,41,46
3360,11,11,11
3361,12,13,13
3362,12,12,12
3363,9,9,9
3364,9,8,9
3365,7,6,7
3366,3,3,3
3367,7,7,8
3368,18,16,17
3369,8,8,8
3370,4,4,3
3371,10,11,12
3372,15,15,15
3373,30,31,33
3374,15,14,14
3375,54,52,50
3376,27,26,25
3377,26,26,27
3378,15,14,15
3379,18,19,16
3380,44,46,48
3381,16,16,17
3382,9,9,9
3383,20,22,22
3384,14,13,14
3385,20,18,18
3386,5,5,5
3387,18,17,17
3388,19,18,17
3389,17,17,16
3390,8,6,8
3391,10,8,9
3392,3,3,3
3393,16,16,17
3394,10,9,9
3395,23,22,23
3396,5,5,5
3397,6,5,6
3398,4,3,3
3399,30,30,31
3400,8,7,8
3401,16,15,16
3402,16,15,16
3403,17,17,17
3404,6,5,5
3405,10,9,10
3406,6,6,6
3407,4,3,4
3408,4,4,4
3409,16,16,17
3410,4,3,4
3411,9,10,8
3412,5,6,5
3413,2,2,2
3414,4,3,3
3415,6,6,6
3416,5,5,5
3417,10,11,10
3418,2,2,2
3419,3,3,3
3420,1,1,1
3421,15,17,14
3422,3,2,2
3423,7,8,7
3424,7,8,7
3425,10,10,9
3426,3,2,3
3427,5,6,5
3428,2,3,2
3429,2,2,2
3430,3,2,2
3431,5,5,5
3432,2,2,2
3433,6,6,5
3434,4,4,3
3435,5,5,5
3436,19,19,19
3437,13,13,12
3438,8,9,8
3439,24,26,24
3440,9,9,8
3441,50,57,51
3442,13,13,13
3443,29,31,30
3444,11,12,11
3445,20,20,20
3446,10,11,11
3447,25,26,26
3448,18,18,18
3449,15,14,16
3450,27,25,27
3451,13,14,14
3452,12,12,11
3453,7,7,6
3454,7,6,6
3455,4,4,5
3456,10,9,9
3457,14,13,14
3458,19,16,18
3459,16,15,15
3460,6,6,6
3461,21,19,20
3462,9,8,9
3463,51,49,53
3464,10,9,10
3465,15,15,15
3466,7,6,6
3467,26,22,23
3468,17,15,16
3469,15,15,15
3470,28,26,27
3471,14,13,13
3472,10,9,9
3473,22,21,21
3474,10,9,11
3475,12,11,12
3476,12,10,12
3477,2,2,2
3478,3,3,3
3479,3,2,3
3480,2,1,2
3481,5,4,5
3482,3,3,3
3483,5,5,5
3484,2,2,2
3485,17,15,17
3486,3,3,3
3487,9,8,9
3488,4,3,4
3489,5,4,5
3490,5,5,5
3491,9,9,9
3492,3,3,3
3493,4,5,4
3494,4,3,4
3495,3,3,3
3496,2,2,2
3497,2,2,2
3498,3,2,2
3499,8,7,7
3500,9,10,10
3501,11,12,12
3502,8,7,8
3503,19,22,22
3504,20,20,21
3505,51,65,63
3506,29,29,28
3507,180,206,204
3508,60,62,63
3509,65,72,72
3510,37,36,37
3511,57,62,61
3512,41,50,48
3513,47,49,50
3514,30,30,32
3515,39,42,44
3516,38,39,40
3517,55,61,59
3518,14,13,13
3519,10,10,11
3520,29,29,29
3521,6,5,5
3522,8,7,9
3523,9,8,9
3524,10,9,9
3525,14,11,12
3526,9,7,8
3527,23,21,21
3528,11,10,10
3529,74,68,67
3530,9,7,7
3531,19,18,19
3532,8,6,7
3533,23,19,21
3534,29,26,26
3535,16,15,16
3536,27,21,22
3537,13,12,12
3538,11,9,11
3539,19,16,17
3540,5,4,4
3541,8,7,9
3542,13,13,13
3543,6,5,5
3544,11,11,12
3545,9,8,9
3546,5,4,5
3547,10,9,10
3548,11,11,12
3549,20,21,21
3550,9,8,10
3551,65,61,67
3552,11,10,11
3553,28,28,29
3554,10,10,11
3555,21,18,19
3556,23,21,23
3557,24,24,26
3558,20,19,20
3559,12,12,13
3560,14,14,16
3561,12,12,13
3562,6,5,5
3563,7,8,8
3564,9,8,9
3565,5,4,6
3566,1,1,1
3567,1,1,1
3568,7,7,8
3569,2,1,2
3570,2,2,2
3571,9,9,10
3572,3,3,3
3573,24,25,27
3574,1,1,1
3575,11,12,12
3576,1,1,1
3577,8,7,9
3578,4,4,5
3579,10,9,10
3580,2,2,2
3581,2,2,2
3582,2,2,2
3583,5,4,4
3584,1,1,1
3585,1,1,2
3586,2,2,2
3587,5,5,5
3588,9,9,9
3589,5,4,4
3590,5,4,4
3591,9,10,11
3592,8,8,7
3593,18,17,18
3594,7,6,8
3595,79,72,74
3596,11,10,11
3597,19,21,22
3598,8,9,9
3599,15,13,15
3600,13,12,13
3601,20,23,23
3602,16,15,15
3603,11,11,11
3604,18,18,19
3605,13,12,12
3606,6,6,5
3607,5,5,5
3608,8,7,7
3609,9,9,10
3610,4,4,4
3611,6,5,6
3612,15,13,14
3613,7,7,8
3614,8,8,8
3615,25,22,25
3616,11,9,11
3617,55,53,55
3618,5,4,5
3619,28,28,29
3620,6,6,6
3621,24,21,23
3622,17,15,16
3623,36,35,37
3624,13,11,12
3625,11,11,12
3626,13,13,13
3627,28,28,29
3628,5,5,5
3629,6,6,6
3630,16,14,16
3631,8,8,8
3632,2,2,2
3633,2,2,2
3634,11,12,11
3635,7,7,8
3636,3,3,3
3637,7,7,7
3638,1,1,1
3639,10,10,10
3640,2,2,2
3641,7,7,7
3642,2,2,2
3643,4,4,4
3644,3,3,4
3645,4,4,4
3646,3,3,3
3647,4,4,4
3648,3,3,3
3649,3,3,3
3650,3,3,4
3651,4,4,4
3652,2,2,2
3653,2,2,2
3654,1,1,1
3655,1,1,1
3656,0,0,1
3657,2,2,3
3658,4,4,4
3659,6,5,6
3660,1,1,2
3661,6,5,6
3662,1,1,1
3663,7,7,8
3664,3,3,3
3665,4,4,4
3666,7,5,7
3667,8,7,8
3668,3,3,3
3669,2,2,3
3670,2,2,2
3671,1,1,1
3672,1,0,1
3673,1,1,1
3674,1,1,1
3675,0,0,1
3676,1,1,1
3677,1,1,1
3678,1,1,1
3679,2,2,2
3680,3,3,3
3681,7,6,6
3682,0,0,0
3683,2,1,2
3684,1,0,1
3685,5,5,4
3686,2,2,2
3687,4,3,4
3688,4,4,4
3689,7,6,6
3690,3,2,3
3691,4,4,4
3692,1,1,1
3693,1,1,2
3694,0,0,0
3695,1,1,1
3696,1,1,1
3697,5,5,5
3698,3,2,3
3699,2,2,2
3700,3,3,3
3701,9,8,9
3702,11,10,11
3703,13,12,14
3704,3,3,3
3705,22,19,22
3706,4,4,4
3707,36,37,41
3708,8,8,9
3709,10,9,9
3710,24,22,25
3711,24,24,27
3712,7,6,7
3713,8,8,9
3714,8,8,9
3715,4,4,4
3716,6,5,6
3717,4,4,4
3718,3,2,3
3719,1,1,1
3720,3,3,3
3721,6,5,6
3722,1,1,1
3723,5,5,6
3724,4,3,4
3725,15,16,16
3726,9,9,10
3727,7,6,6
3728,5,4,5
3729,5,5,5
3730,3,2,3
3731,23,21,22
3732,9,8,9
3733,7,7,7
3734,2,2,2
3735,4,4,4
3736,4,4,4
3737,11,11,10
3738,2,2,2
3739,4,4,4
3740,7,7,7
3741,4,4,4
3742,4,4,4
3743,3,3,4
3744,4,3,4
3745,6,6,6
3746,10,11,11
3747,9,10,10
3748,3,3,3
3749,10,10,10
3750,3,3,3
3751,15,16,16
3752,6,7,7
3753,12,11,12
3754,14,14,14
3755,16,17,18
3756,6,6,6
3757,6,6,6
3758,4,4,5
3759,3,3,3
3760,3,2,3
3761,5,5,5
3762,2,2,2
3763,3,3,3
3764,4,4,4
3765,1,1,1
3766,1,1,1
3767,6,5,7
3768,6,5,6
3769,12,9,11
3770,2,2,2
3771,12,9,11
3772,4,4,4
3773,21,17,21
3774,5,4,5
3775,10,9,10
3776,11,9,11
3777,11,8,10
3778,5,4,5
3779,5,5,5
3780,6,5,6
3781,2,2,2
3782,4,3,3
3783,4,3,3
3784,2,2,2
3807,9,11,9
3808,7,8,7
3809,2,2,2
3810,3,2,2
3811,18,18,18
3812,16,17,16
3813,14,15,14
3814,2,2,2
3815,30,35,31
3816,7,7,7
3817,29,34,30
3818,10,11,10
3819,13,14,12
3820,17,18,16
3821,25,28,26
3822,13,13,13
3823,11,13,12
3824,16,17,16
3825,4,4,4
3826,9,9,8
3827,5,5,4
3828,3,3,3
3829,7,6,7
3830,10,8,9
3831,6,5,6
3832,11,10,11
3833,12,13,13
3834,6,6,6
3835,15,15,16
3836,4,4,4
3837,29,29,29
3838,6,5,5
3839,14,14,14
3840,5,4,4
3841,14,13,14
3842,13,13,14
3843,10,9,10
3844,8,7,8
3845,9,10,10
3846,4,4,4
3847,7,7,7
3848,8,8,9
3849,6,6,6
3850,9,8,9
3851,3,3,3
3852,4,5,5
3853,3,3,3
3854,2,2,2
3855,10,10,10
3856,18,17,19
3857,16,16,17
3858,5,4,5
3859,22,19,21
3860,9,8,9
3861,19,20,20
3862,7,7,7
3863,14,13,14
3864,27,26,29
3865,10,11,11
3866,6,6,6
3867,14,13,14
3868,7,8,8
3869,3,4,4
3870,5,5,5
3871,8,8,8
3872,3,2,2
3873,1,0,1
3874,1,1,2
3875,3,3,3
3876,0,0,0
3877,1,1,2
3878,2,2,2
3879,6,7,7
3880,2,2,2
3881,1,1,1
3882,0,0,1
3883,2,2,2
3884,1,1,2
3885,4,4,4
3886,5,5,5
3887,1,1,1
3888,2,2,2
3889,7,8,8
3890,0,0,1
3891,1,1,2
3892,1,1,2
3893,4,5,5
3894,2,2,2
3895,2,2,2
3896,8,7,8
3897,7,7,7
3898,3,2,3
3899,27,26,28
3900,7,7,7
3901,14,13,14
3902,15,14,15
3903,17,15,17
3904,5,5,5
3905,13,13,14
3906,6,6,6
3907,27,23,27
3908,19,18,19
3909,8,7,8
3910,5,5,5
3911,9,9,9
3912,4,4,4
3913,4,4,5
3914,13,12,13
3915,12,12,13
3916,4,3,4
3917,8,7,7
3918,20,18,20
3919,20,19,20
3920,8,7,7
3921,25,28,29
3922,14,13,14
3923,15,15,17
3924,13,12,13
3925,22,22,25
3926,11,11,11
3927,25,25,28
3928,10,9,10
3929,21,21,24
3930,22,22,24
3931,17,18,20
3932,13,12,13
3933,22,25,25
3934,10,9,10
3935,8,8,9
3936,32,31,31
3937,19,17,19
3938,9,9,10
3939,1,1,1
3940,19,18,19
3941,2,2,2
3942,3,3,3
3943,9,10,10
3944,4,3,4
3945,8,8,9
3946,4,4,4
3947,12,11,13
3948,1,1,1
3949,16,13,15
3950,2,2,2
3951,17,14,17
3952,15,12,15
3953,9,8,9
3954,8,7,9
3955,7,6,7
3956,3,3,4
3957,6,5,6
3958,11,10,10
3959,5,4,5
3960,1,1,1
3961,1,1,1
3962,4,3,3
3963,2,1,2
3964,2,1,2
3965,8,7,9
3966,4,4,4
3967,6,5,5
3968,3,2,3
3969,6,5,6
3970,3,3,3
3971,7,6,6
3972,2,2,2
3973,10,9,11
3974,8,6,8
3975,5,4,5
3976,1,1,1
3977,5,5,5
3978,3,2,2
3979,1,0,1
3980,11,8,11
3981,7,6,6
3982,1,0,1
3983,7,7,7
3984,1,1,1
3985,2,1,2
3986,1,1,1
3987,4,3,4
3988,6,6,6
3989,8,7,8
3990,4,3,4
3991,9,9,9
3992,3,3,3
3993,18,16,18
3994,5,4,5
3995,6,5,5
3996,16,13,16
3997,8,6,8
3998,5,4,5
3999,6,5,6
4000,2,2,2
4001,1,1,1
4002,2,1,2
4003,3,3,3
4004,1,0,1
4005,5,5,5
4006,3,3,3
4007,3,2,3
4008,3,3,3
4009,8,7,8
4010,5,5,5
4011,6,6,6
4012,2,2,2
4013,19,18,19
4014,6,5,6
4015,15,13,15
4016,3,3,4
4017,4,4,4
4018,4,4,4
4019,12,12,13
4020,8,7,8
4021,9,10,10
4022,4,3,4
4023,4,3,4
4024,5,4,4
4025,9,9,9
4026,3,3,3
4027,9,7,9
4028,11,10,11
4029,7,6,6
4030,8,7,8
4031,11,9,11
4032,7,6,7
4033,17,16,17
4034,8,7,7
4035,67,57,58
4036,14,11,12
4037,24,24,24
4038,7,6,7
4039,15,13,14
4040,14,12,13
4041,25,22,24
4042,14,13,14
4043,12,11,12
4044,10,10,10
4045,26,24,24
4046,4,3,4
4047,11,9,11
4048,11,10,10
4049,14,13,14
4050,14,13,15
4051,11,11,12
4052,9,8,9
4053,22,23,24
4054,20,20,21
4055,44,45,47
4056,14,14,16
4057,178,190,172
4058,35,32,34
4059,72,67,72
4060,18,17,19
4061,45,45,46
4062,33,36,35
4063,65,63,69
4064,32,29,31
4065,25,24,26
4066,46,45,49
4067,73,70,68
4068,10,9,10
4069,15,15,16
4070,32,30,33
4071,6,5,6
4072,11,10,11
4073,9,8,9
4074,12,9,11
4075,12,11,12
4076,5,5,6
4077,15,14,15
4078,7,6,6
4079,58,52,58
4080,9,8,9
4081,16,15,17
4082,5,4,5
4083,16,15,16
4084,12,11,12
4085,15,14,16
4086,10,9,10
4087,9,9,9
4088,4,3,4
4089,22,21,22
4090,6,5,6
4091,10,9,10
4092,11,10,10
4093,5,6,5
4094,10,10,11
4095,6,6,6
4096,4,4,3
4097,9,11,11
4098,8,9,8
4099,19,20,20
4100,7,8,7
4101,177,182,180
4102,19,17,19
4103,42,45,43
4104,13,14,15
4105,24,24,24
4106,23,25,24
4107,54,59,56
4108,19,19,19
4109,20,21,22
4110,25,28,28
4111,24,25,26
4112,5,6,6
4113,7,8,8
4114,9,8,9
4115,8,7,8
4116,93,84,95
4117,22,20,22
4118,5,3,4
4119,43,37,40
4120,57,50,56
4121,58,60,60
4122,62,52,60
4123,53,46,46
4124,67,58,61
4125,42,37,36
4126,29,27,30
4127,83,80,72
4128,82,91,91
4129,32,29,28
4130,40,37,42
4131,47,44,48
4132,16,17,17
4133,53,48,51
4134,12,11,11
4135,53,47,53
4136,25,22,25
4137,13,13,14
4138,19,18,19
4139,23,22,23
4140,4,3,4
4141,29,27,28
4142,39,36,39
4143,53,54,58
4144,25,24,24
4145,201,195,188
4146,23,22,23
4147,46,38,44
4148,32,32,33
4149,84,82,82
4150,84,94,100
4151,36,31,32
4152,39,37,41
4153,46,49,54
4154,13,13,14
4155,17,16,18
4156,22,21,20
4157,23,22,22
4158,18,17,18
4159,49,53,53
4160,14,15,13
4161,11,11,10
4162,48,44,51
4163,17,19,16
4164,19,22,18
4165,52,59,51
4166,17,20,14
4167,54,59,54
4168,7,9,7
4169,50,55,51
4170,13,14,12
4171,41,46,40
4172,39,47,39
4173,49,54,48
4174,18,18,15
4175,14,15,13
4176,13,14,12
4177,22,26,21
4178,11,10,9
4179,18,19,15
4180,13,17,13
4181,14,13,14
4182,3,3,4
4183,2,2,2
4184,2,2,2
4185,7,7,7
4186,13,15,15
4187,14,13,15
4188,3,3,3
4189,14,12,14
4190,4,4,4
4191,17,16,18
4192,9,8,9
4193,8,8,9
4194,14,13,14
4195,24,21,24
4196,9,8,9
4197,8,8,9
4198,5,5,6
4199,3,3,4
4200,3,3,4
4201,5,5,5
4202,2,1,2
4203,31,33,33
4204,12,12,12
4205,13,12,12
4206,15,14,14
4207,30,31,29
4208,33,31,33
4209,23,25,26
4210,15,14,14
4211,21,21,19
4212,11,11,11
4213,29,28,29
4214,32,32,34
4215,33,31,32
4216,41,39,39
4217,34,34,34
4218,36,35,37
4219,37,36,37
4220,13,14,14
4221,14,15,15
4222,15,14,15
4223,11,10,11
4224,8,7,8
4225,33,40,38
4226,13,15,14
4227,12,12,13
4228,3,3,3
4229,47,49,47
4230,92,89,96
4231,85,103,92
4232,32,34,33
4233,48,46,41
4234,37,42,39
4235,106,108,105
4236,72,80,83
4237,87,93,92
4238,50,55,56
4239,63,64,56
4240,60,61,61
4241,63,68,70
4242,40,47,47
4243,22,24,25
4244,16,16,17
4245,22,22,22
4246,7,7,7
4247,6,5,6
4248,14,14,15
4249,12,12,12
4250,8,7,7
4251,22,27,26
4252,22,23,21
4253,40,38,41
4254,25,26,25
4255,33,29,24
4256,27,27,26
4257,30,30,28
4258,24,24,23
4259,38,38,35
4260,42,43,43
4261,41,38,36
4262,21,22,22
4263,24,28,26
4264,22,24,23
4265,11,12,12
4266,22,21,21
4267,27,27,27
4268,8,7,7
4269,2,2,2
4270,12,13,13
4271,9,9,9
4272,3,3,3
4273,23,25,26
4274,17,18,18
4275,39,40,41
4276,24,25,26
4277,34,35,35
4278,14,15,15
4279,20,21,21
4280,14,15,16
4281,50,50,52
4282,39,40,43
4283,21,25,24
4284,15,15,17
4285,21,22,24
4286,8,10,10
4287,14,16,17
4288,11,11,12
4289,24,26,27
4290,10,10,11
4291,5,4,5
4292,26,32,28
4293,20,19,19
4294,4,3,3
4295,42,42,41
4296,35,39,37
4297,64,72,64
4298,29,33,29
4299,40,37,38
4300,21,22,23
4301,52,50,49
4302,30,33,31
4303,76,81,77
4304,60,66,61
4305,35,39,37
4306,31,33,32
4307,31,32,32
4308,17,19,17
4309,14,18,16
4310,17,17,17
4311,22,24,23
4312,23,25,24
4313,11,11,11
4314,45,45,47
4315,35,35,35
4316,8,6,7
4317,64,68,69
4318,61,61,62
4319,78,97,98
4320,36,35,35
4321,77,72,66
4322,29,29,29
4323,87,93,93
4324,41,42,44
4325,84,90,87
4326,86,117,108
4327,64,66,60
4328,47,47,48
4329,60,63,63
4330,27,28,29
4331,48,52,49
4332,29,30,29
4333,31,33,33
4334,28,26,26
4335,20,20,20
4336,14,14,15
4337,19,17,18
4338,24,23,23
4339,22,23,24
4340,28,31,29
4341,48,51,51
4342,25,24,26
4343,15,16,15
4344,7,6,6
4345,46,49,52
4346,13,13,14
4347,59,61,65
4348,40,44,43
4349,25,25,26
4350,12,13,13
4351,18,18,19
4352,8,8,9
4353,9,8,9
4354,14,14,14
4355,18,18,21
4356,6,5,6
4357,2,2,2
4358,29,24,27
4359,22,19,20
4360,5,5,5
4361,53,47,54
4362,10,10,11
4363,83,87,93
4364,26,22,25
4365,51,51,50
4366,11,10,11
4367,21,20,22
4368,9,8,9
4369,92,87,93
4370,44,48,51
4371,17,17,18
4372,11,11,11
4373,29,27,31
4374,12,11,12
4375,35,34,37
4376,7,6,6
4377,17,17,18
4378,42,32,42
4379,62,69,72
4380,38,37,44
4381,22,22,24
4382,23,20,25
4383,75,75,84
4384,70,62,77
4385,87,104,117
4386,45,41,47
4387,36,28,29
4388,18,18,21
4389,110,110,120
4390,47,44,54
4391,119,114,128
4392,111,143,159
4393,62,64,69
4394,39,36,42
4395,57,55,61
4396,32,35,38
4397,28,25,30
4398,32,32,34
4399,32,33,38
4400,10,10,11
4401,9,10,10
4402,17,18,17
4403,26,25,25
4404,3,3,3
4405,27,29,31
4406,27,28,30
4407,91,106,115
4408,52,49,50
4409,15,13,13
4410,8,8,9
4411,43,45,42
4412,9,9,9
4413,131,118,134
4414,49,57,61
4415,19,18,18
4416,7,7,6
4417,14,16,14
4418,8,8,8
4419,33,33,33
4420,10,10,10
4421,20,20,20
4422,23,21,21
4423,9,7,8
4424,11,11,12
4425,14,14,14
4426,24,20,20
4427,25,25,25
4428,22,20,21
4429,54,56,58
4430,12,12,12
4431,34,31,30
4432,8,7,7
4433,40,41,42
4434,9,9,9
4435,54,58,54
4436,49,49,51
4437,25,28,27
4438,14,14,14
4439,14,15,14
4440,11,10,10
4441,21,22,21
4442,10,10,10
4443,11,12,12
4444,29,26,27
4445,9,9,9
4446,8,7,8
4447,4,2,3
4448,4,4,5
4449,11,9,11
4450,11,9,11
4451,13,10,13
4452,3,2,3
4453,10,7,9
4454,4,3,5
4455,14,11,15
4456,8,7,9
4457,13,8,13
4458,12,9,12
4459,14,11,14
4460,10,8,10
4461,11,9,11
4462,6,5,7
4463,5,4,6
4464,5,4,5
4465,5,4,5
4466,5,4,5
4467,14,13,14
4468,14,12,13
4469,15,13,14
4470,11,10,11
4471,58,52,61
4472,38,36,36
4473,48,47,49
4474,15,14,14
4475,28,25,24
4476,9,8,9
4477,62,59,60
4478,15,15,16
4479,73,68,68
4480,50,54,55
4481,50,52,52
4482,19,20,19
4483,19,19,20
4484,15,15,15
4485,22,22,22
4486,11,10,10
4487,15,15,15
4488,22,20,21
4489,16,15,16
4490,6,6,7
4491,7,7,7
4492,11,10,9
4493,12,13,13
4494,18,18,18
4495,45,48,50
4496,6,6,6
4497,22,18,19
4498,4,5,5
4499,63,56,58
4500,7,8,9
4501,44,44,43
4502,30,32,34
4503,46,48,49
4504,8,10,9
4505,8,10,10
4506,7,7,8
4507,9,9,9
4508,3,3,3
4509,8,8,8
4510,7,6,8
4511,1,1,1
4512,1,1,1
4513,2,1,2
4514,1,1,1
4515,2,2,2
4516,4,5,5
4517,14,13,14
4518,4,4,5
4519,2,1,2
4520,1,1,1
4521,3,3,3
4522,2,1,1
4523,12,10,12
4524,6,5,6
4525,2,1,1
4526,2,2,2
4527,2,2,2
4528,1,1,1
4529,3,3,3
4530,1,1,1
4531,1,1,2
4532,2,2,2
4533,27,27,27
4534,6,6,7
4535,4,4,4
4536,20,18,17
4537,17,17,17
4538,12,11,11
4539,18,18,18
4540,5,4,4
4541,43,40,38
4542,4,5,4
4543,46,46,46
4544,7,7,7
4545,14,13,12
4546,13,13,12
4547,45,43,42
4548,12,12,12
4549,12,12,12
4550,12,12,12
4551,8,8,8
4552,9,8,8
4553,6,6,6
4554,4,4,4
4555,12,11,12
4556,6,5,6
4557,4,3,4
4558,9,8,9
4559,9,9,10
4560,8,7,8
4561,13,11,13
4562,4,3,3
4563,22,17,20
4564,3,3,4
4565,26,21,27
4566,5,4,5
4567,9,8,9
4568,9,8,9
4569,26,20,25
4570,9,7,9
4571,8,7,8
4572,9,8,9
4573,6,5,6
4574,5,4,5
4575,4,4,5
4576,3,2,3
4577,16,16,17
4578,8,8,9
4579,4,4,4
4580,20,20,20
4581,13,14,13
4582,9,9,9
4583,18,18,18
4584,4,4,4
4585,30,32,28
4586,4,4,5
4587,35,34,34
4588,6,6,6
4589,10,10,10
4590,10,10,10
4591,31,31,31
4592,13,13,13
4593,8,9,10
4594,9,9,10
4595,8,8,8
4596,6,7,7
4597,6,6,6
4598,3,3,3
4599,6,6,6
4600,2,2,2
4601,1,1,1
4602,5,5,4
4603,5,5,5
4604,4,4,4
4605,5,6,6
4606,1,1,1
4607,5,5,5
4608,1,1,1
4609,11,11,11
4610,2,2,2
4611,4,5,5
4612,3,3,3
4613,11,11,11
4614,3,3,3
4615,3,3,3
4616,2,2,2
4617,2,2,2
4618,2,1,2
4619,2,2,2
4620,1,1,1
4621,16,16,15
4622,6,6,6
4623,5,5,5
4624,13,13,12
4625,14,17,16
4626,12,12,12
4627,17,18,17
4628,4,4,4
4629,22,22,20
4630,3,4,3
4631,28,27,28
4632,7,8,8
4633,14,15,15
4634,12,13,13
4635,32,34,32
4636,12,12,12
4637,11,12,12
4638,7,8,9
4639,13,15,14
4640,6,6,6
4641,10,10,11
4642,5,5,5
4643,11,11,11
4644,5,4,5
4645,4,4,4
4646,7,7,7
4647,11,11,12
4648,8,8,8
4649,17,16,17
4650,4,3,4
4651,16,14,14
4652,3,3,4
4653,22,19,21
4654,6,6,6
4655,12,12,12
4656,10,10,10
4657,22,21,23
4658,10,9,10
4659,10,9,10
4660,6,6,6
4661,5,5,5
4662,3,3,3
4663,4,4,4
4664,3,3,3
4665,12,12,11
4666,5,5,5
4667,4,4,4
4668,16,16,14
4669,12,13,13
4670,8,8,8
4671,13,12,12
4672,4,3,3
4673,24,22,21
4674,4,4,4
4675,22,21,21
4676,6,6,6
4677,14,12,13
4678,10,9,9
4679,23,23,22
4680,11,11,11
4681,11,10,11
4682,6,7,6
4683,10,10,10
4684,5,4,4
4685,6,6,6
4686,5,4,5
4687,14,14,15
4688,6,6,7
4689,2,2,1
4690,13,12,11
4691,10,10,10
4692,10,10,10
4693,15,15,15
4694,2,2,1
4695,38,39,36
4696,4,4,4
4697,39,42,41
4698,5,6,6
4699,12,13,12
4700,11,11,11
4701,49,49,47
4702,7,8,7
4703,10,11,10
4704,7,7,7
4705,6,6,6
4706,5,5,5
4707,5,5,5
4708,2,2,2
4709,5,6,5
4710,12,13,12
4711,4,4,4
4712,3,3,3
4713,6,7,7
4714,21,23,22
4715,29,33,33
4716,11,12,11
4717,44,45,39
4718,43,40,41
4719,25,25,25
4720,9,10,9
4721,17,21,19
4722,37,47,43
4723,14,13,13
4724,9,10,9
4725,17,18,18
4726,7,8,7
4727,13,15,14
4728,4,4,4
4729,12,13,12
4730,11,13,12
4731,16,17,19
4732,7,7,8
4733,8,7,8
4734,2,2,2
4735,16,17,19
4736,10,9,10
4737,26,24,28
4738,6,5,6
4739,5,5,5
4740,2,2,3
4741,34,33,35
4742,8,7,8
4743,22,20,23
4744,17,15,18
4745,17,16,18
4746,6,6,6
4747,10,10,11
4748,6,6,7
4749,3,3,3
4750,4,3,3
4751,16,16,19
4752,3,2,3
4753,6,7,7
4754,4,4,3
4755,2,2,2
4756,3,2,3
4757,4,4,4
4758,3,4,4
4759,9,9,9
4760,2,2,2
4761,3,3,3
4762,1,1,1
4763,10,11,10
4764,2,2,2
4765,6,6,6
4766,6,6,6
4767,8,8,8
4768,2,2,2
4769,3,3,3
4770,2,2,2
4771,1,1,1
4772,2,2,2
4773,3,3,3
4774,1,1,1
4775,6,5,6
4776,3,2,3
4777,4,3,4
4778,13,12,14
4779,9,9,9
4780,7,6,7
4781,26,24,29
4782,7,6,6
4783,51,54,55
4784,10,10,10
4785,23,25,24
4786,8,8,8
4787,21,22,21
4788,10,11,10
4789,22,22,22
4790,14,14,14
4791,11,11,12
4792,21,19,20
4793,11,11,11
4794,9,8,9
4795,4,4,4
4796,5,4,5
4797,4,4,4
4798,8,8,9
4799,13,11,13
4800,12,10,11
4801,13,12,13
4802,6,6,6
4803,22,20,22
4804,9,7,9
4805,47,42,46
4806,9,8,9
4807,16,16,16
4808,7,7,7
4809,28,25,29
4810,16,16,17
4811,13,14,15
4812,25,26,27
4813,13,13,14
4814,8,8,8
4815,18,18,20
4816,10,9,9
4817,12,11,12
4818,11,8,10
4819,1,1,2
4820,3,2,3
4821,3,2,3
4822,1,1,1
4823,4,4,4
4824,2,3,3
4825,6,5,6
4826,2,2,2
4827,16,14,15
4828,3,2,3
4829,10,9,10
4830,3,3,4
